text,images,videos,gender
"Studying Dinosaurs! 
  At Natural History Museum London","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/333055159_1619057755205058_2511127838846505732_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=DEbc5aB0J5MAX-pbqd1&_nc_ht=scontent-ord5-1.xx&oh=00_AfCo1XmaYG1tz5kDe4eSQT_78S-5q7BpCfiryoiGL4yC0Q&oe=65D4779B', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/333210660_745616087011903_5040885926430815063_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=d6Oeh4XzjvMAX_-p3PU&_nc_ht=scontent-ord5-2.xx&oh=00_AfB-ckPcWJzRAJChIVirp8dl68iP3VGw_tWfJDyKOdT23g&oe=65D52782', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332905641_1563993464101431_957069374739595114_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=Vsv-QixQolEAX-qLu3t&_nc_ht=scontent-ord5-1.xx&oh=00_AfBbCSFsq07HbsUKsOs4MCOMuYZ3vA3xT2ch1grJiYnaCA&oe=65D58FE9', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332878371_3161003474189618_1694626428571893921_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=_Qis01m8XZ0AX_niXKl&_nc_ht=scontent-ord5-2.xx&oh=00_AfDfZ6-UxiKsj4q4o4gOiGXSWmoYIW5RHyuge1ew4V8-1Q&oe=65D42C71', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/333318225_1688835854865974_3540752135346780255_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=m1zCW2eqjYwAX8NPR-I&_nc_ht=scontent-ord5-2.xx&oh=00_AfBSP--ECO-ueBdF4P-H0gLijwAFbIZQxz87ryOPNSdFPQ&oe=65D40250']",[],M
"What a display by Manchester United despite trailing by a goal at the first half against Barcelona. 
Two Brazilians, Fred and Antony scored while another Brazilian Casemiro controlled the midfield like always. Bruno Fernandes with the captain’s armband led the team from the front. 
Fred was superb in the second half while Antony scored arguably the biggest goal of his career. It would be unfair if I don’t mention two Argentines— Martínez and Garnacho— who brought so much ag… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/333033634_868556540889096_2805997160664470887_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=gX9KKi2YMZYAX84LlVl&_nc_ht=scontent-ord5-2.xx&oh=00_AfD01Jw7MMBBzai7nkRRwfSPmyPr0Fa69qCnz8JCF8X_3Q&oe=65D549C7'],[],M
"Quiz: Can you identify (name or background) some of these paintings 
? ","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/333024886_214234951173042_4978908763204016911_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=ugz4JsfDR84AX-0hG5o&_nc_ht=scontent-ord5-1.xx&oh=00_AfBjTWErKY3teY0ewKLj0A20LdDplqUS5pC868mnrUgTiA&oe=65D4610F', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332570385_3358666204349373_2560036980152681472_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=UF9M_GziGhMAX8KQM1Y&_nc_ht=scontent-ord5-2.xx&oh=00_AfC1pbh7tFybBYyXSpGjv2mWbwGk56iDOrqdv-XVaKT95Q&oe=65D53D2E', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332581361_565221742221099_290065244818752304_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=UwfdrxWulowAX-Gjoql&_nc_ht=scontent-ord5-2.xx&oh=00_AfD3JRfADK9DLXkjGx1Amyr5MiG7JaNgR29q-7vKaZdmMw&oe=65D49194', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332915778_757668472253790_2557359527215550842_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=RsImWihwcEUAX-ppQzk&_nc_ht=scontent-ord5-2.xx&oh=00_AfBlj4hHNlHHGN9Z9vQgrHMwNhOeNfW9oCdKcvjAXraQlQ&oe=65D3D834', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332887795_549930280476789_3028359024045929666_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=s29fDvrWIl0AX9MkDU2&_nc_ht=scontent-ord5-2.xx&oh=00_AfBnZIDrLm1APUvPHwJrGcxeWkqUCU0ZpN6rytj3zPVpVQ&oe=65D4F71B']",[],M
"A nation so devoted to cheese 
 and cheese making! Yesterday enjoyed the day visiting different traditional cheese making factories followed by a cheese 
 night at home!","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332548282_745690823543329_6529271444937275525_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=8AhuiDLhwwsAX_v9nNq&_nc_ht=scontent-ord5-1.xx&oh=00_AfB3XLL-GBBnR7iOJonj_4dAcmdn_YmOzlcyqATZCFFQYw&oe=65D56D20', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332457201_6345691328827767_6282217081480642350_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=QiP_Oza4L5oAX8d5WrX&_nc_ht=scontent-ord5-2.xx&oh=00_AfCIvg3Zt_SgAAj5lZJFUiJv3b9OcBXXLvv1fiP9s7Nnwg&oe=65D458DF', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332478313_994962021502677_4838228045117504261_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=luEQGOfEgh0AX9MCLSq&_nc_ht=scontent-ord5-1.xx&oh=00_AfDXMn9ysRbF0PTVpyXBKFP7SQ4rRVI-DRtkZaZFWyALQw&oe=65D4D444', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332364986_1451466885260763_3874987278626568024_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=5DhO4rYYeNsAX_ngQvy&_nc_ht=scontent-ord5-2.xx&oh=00_AfDKGtxTkz-wEKaaRAKdSFvgMSklGiUHvtIqirFLLknHeQ&oe=65D55852', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332457903_1129312484409146_6857217307261177353_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=rDtdeQkvCDYAX8gQt15&_nc_oc=AQmfTxRBR0JCGkwlMdiaPHqVxB1K9eVPsVa4mPLZxVhGAB8bDn-sA6EW3hBDZwE8CFk&_nc_ht=scontent-ord5-2.xx&oh=00_AfBUL4W9rOBNHOz7PVrFB5SMCZXKzpE1wropomcCrGtYMw&oe=65D3CDFE']",[],M
"Congratulations #ManchesterUnited. 
Winning the league cup is just the beginning. What Robbie Savage said (see the first comment) might sound too ambitious but that’s not impossible after knocking out Barcelona from the UEL and making a fortress at Old Trafford this season beating City, Arsenal and Liverpool at home. 
We had a terrible start to the season with two defeats in the first two league game but things are now changing and Ten Hag is building a team capable of competing with the best in the continent. 
I don’t think we’re still ready for the big challenges but we’ll be there soon. I never felt so hopeful in last 10 years since the departure of  Sir Alex Ferguson. But now I do!",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/333227734_748755953483991_7684703254521397138_n.jpg?stp=dst-jpg_s640x640&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=Fd-NkMkaZCQAX8wkdmg&_nc_ht=scontent-ord5-2.xx&oh=00_AfBrkyL0Fefq8ogOD3z_TjPVg4fk9KOzslj2dg-dDjlgWw&oe=65D497B3'],[],M
"Studying Dinosaurs! 
  At Natural History Museum London","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/333055159_1619057755205058_2511127838846505732_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=DEbc5aB0J5MAX-pbqd1&_nc_ht=scontent-ord5-1.xx&oh=00_AfCo1XmaYG1tz5kDe4eSQT_78S-5q7BpCfiryoiGL4yC0Q&oe=65D4779B', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/333210660_745616087011903_5040885926430815063_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=d6Oeh4XzjvMAX_-p3PU&_nc_ht=scontent-ord5-2.xx&oh=00_AfB-ckPcWJzRAJChIVirp8dl68iP3VGw_tWfJDyKOdT23g&oe=65D52782', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332905641_1563993464101431_957069374739595114_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=Vsv-QixQolEAX-qLu3t&_nc_ht=scontent-ord5-1.xx&oh=00_AfBbCSFsq07HbsUKsOs4MCOMuYZ3vA3xT2ch1grJiYnaCA&oe=65D58FE9', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332878371_3161003474189618_1694626428571893921_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=_Qis01m8XZ0AX_niXKl&_nc_ht=scontent-ord5-2.xx&oh=00_AfDfZ6-UxiKsj4q4o4gOiGXSWmoYIW5RHyuge1ew4V8-1Q&oe=65D42C71', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/333318225_1688835854865974_3540752135346780255_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=m1zCW2eqjYwAX8NPR-I&_nc_ht=scontent-ord5-2.xx&oh=00_AfBSP--ECO-ueBdF4P-H0gLijwAFbIZQxz87ryOPNSdFPQ&oe=65D40250']",[],M
"What a display by Manchester United despite trailing by a goal at the first half against Barcelona. 
Two Brazilians, Fred and Antony scored while another Brazilian Casemiro controlled the midfield like always. Bruno Fernandes with the captain’s armband led the team from the front. 
Fred was superb in the second half while Antony scored arguably the biggest goal of his career. It would be unfair if I don’t mention two Argentines— Martínez and Garnacho— who brought so much ag… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/333033634_868556540889096_2805997160664470887_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=gX9KKi2YMZYAX84LlVl&_nc_ht=scontent-ord5-2.xx&oh=00_AfD01Jw7MMBBzai7nkRRwfSPmyPr0Fa69qCnz8JCF8X_3Q&oe=65D549C7'],[],M
"Quiz: Can you identify (name or background) some of these paintings 
? ","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/333024886_214234951173042_4978908763204016911_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=ugz4JsfDR84AX-0hG5o&_nc_ht=scontent-ord5-1.xx&oh=00_AfBjTWErKY3teY0ewKLj0A20LdDplqUS5pC868mnrUgTiA&oe=65D4610F', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332570385_3358666204349373_2560036980152681472_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=UF9M_GziGhMAX8KQM1Y&_nc_ht=scontent-ord5-2.xx&oh=00_AfC1pbh7tFybBYyXSpGjv2mWbwGk56iDOrqdv-XVaKT95Q&oe=65D53D2E', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332581361_565221742221099_290065244818752304_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=UwfdrxWulowAX-Gjoql&_nc_ht=scontent-ord5-2.xx&oh=00_AfD3JRfADK9DLXkjGx1Amyr5MiG7JaNgR29q-7vKaZdmMw&oe=65D49194', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332915778_757668472253790_2557359527215550842_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=RsImWihwcEUAX-ppQzk&_nc_ht=scontent-ord5-2.xx&oh=00_AfBlj4hHNlHHGN9Z9vQgrHMwNhOeNfW9oCdKcvjAXraQlQ&oe=65D3D834', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332887795_549930280476789_3028359024045929666_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=s29fDvrWIl0AX9MkDU2&_nc_ht=scontent-ord5-2.xx&oh=00_AfBnZIDrLm1APUvPHwJrGcxeWkqUCU0ZpN6rytj3zPVpVQ&oe=65D4F71B']",[],M
"A nation so devoted to cheese 
 and cheese making! Yesterday enjoyed the day visiting different traditional cheese making factories followed by a cheese 
 night at home!","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332548282_745690823543329_6529271444937275525_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=8AhuiDLhwwsAX_v9nNq&_nc_ht=scontent-ord5-1.xx&oh=00_AfB3XLL-GBBnR7iOJonj_4dAcmdn_YmOzlcyqATZCFFQYw&oe=65D56D20', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332457201_6345691328827767_6282217081480642350_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=QiP_Oza4L5oAX8d5WrX&_nc_ht=scontent-ord5-2.xx&oh=00_AfCIvg3Zt_SgAAj5lZJFUiJv3b9OcBXXLvv1fiP9s7Nnwg&oe=65D458DF', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332478313_994962021502677_4838228045117504261_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=luEQGOfEgh0AX9MCLSq&_nc_ht=scontent-ord5-1.xx&oh=00_AfDXMn9ysRbF0PTVpyXBKFP7SQ4rRVI-DRtkZaZFWyALQw&oe=65D4D444', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332364986_1451466885260763_3874987278626568024_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=5DhO4rYYeNsAX_ngQvy&_nc_ht=scontent-ord5-2.xx&oh=00_AfDKGtxTkz-wEKaaRAKdSFvgMSklGiUHvtIqirFLLknHeQ&oe=65D55852', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332457903_1129312484409146_6857217307261177353_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=rDtdeQkvCDYAX8gQt15&_nc_oc=AQmfTxRBR0JCGkwlMdiaPHqVxB1K9eVPsVa4mPLZxVhGAB8bDn-sA6EW3hBDZwE8CFk&_nc_ht=scontent-ord5-2.xx&oh=00_AfBUL4W9rOBNHOz7PVrFB5SMCZXKzpE1wropomcCrGtYMw&oe=65D3CDFE']",[],M
"Inspired by my co-author and collaborator (of course in research, not something related to the topic 
) Mashroof Hossain— visited the place absolutely for research purposes. 
 (his comment in my last post could give you some context). 
On a more serious note, the topic is a taboo in our society but there’s no denying that the importance of understanding consent and removing the stereotypical myths are very important. While I have no intention to make such a serious topic fun… See more","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332220330_5689408807854019_7918580846469213147_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=6iy4IiQRSLsAX-h3mKd&_nc_oc=AQkV3Jj5imXntXf2LdYrIEkFgirw76v_VaMBSUYLDRXSwV4KI7bqu-7QqV_XV2Txrc8&_nc_ht=scontent-ord5-2.xx&oh=00_AfCq38rkWCc4qi1BaBgJ8eOlL4wEYy2WWhjqd3K32A0wsg&oe=65D3D91E', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332304847_1189832675231333_7123098244764620145_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=G276BhJv0YgAX9otvM6&_nc_ht=scontent-ord5-1.xx&oh=00_AfDRU1HjDjQCGCX2y1qh87S88JIZKjh58hslznWyqDaWlQ&oe=65D435BB', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332323883_924996118841674_3338190209518382279_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=jMeRpvNuV2wAX9Od31_&_nc_ht=scontent-ord5-1.xx&oh=00_AfAjp92aEuCjlJ-N07KfAg4ZJKNKqA4214_cNXgeZktfbA&oe=65D511D3', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332323050_1256404018284303_9180601778244564923_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=ixCE7-vIKyUAX-pfpW_&_nc_ht=scontent-ord5-1.xx&oh=00_AfDp1fWFDK6QyZfomc1EKgl7-1v9cd9aVRpP_BPMcqMLtQ&oe=65D58ED6', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332154334_746430076795955_2004730905104098755_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=6LHRVkqHSacAX8J7g3l&_nc_ht=scontent-ord5-1.xx&oh=00_AfBT3ob3oNAJ6Td4Y7GfO_X_6xbK1ZZSObG4aC5oT3NiTw&oe=65D54CC8']",[],M
"A vacation was long overdue. The Netherlands  
 trip loading.",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/331976068_593927652200347_7038506801409472510_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=S5ODMZ-cbR0AX_OIFha&_nc_ht=scontent-ord5-1.xx&oh=00_AfANeP71LoazKQD-TFlZUukdUMo2opTi1OsMTCTLI05nSQ&oe=65D3D596'],[],M
"What a match! With 16 attempts by both teams, each side possibly felt they should have been the winner. In the end it was an even result. 
Eagerly waiting for the next leg at Old Trafford next week.",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/331544155_1268777843709502_8247365670847465757_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=Txc-UketF-AAX8K_kqh&_nc_ht=scontent-ord5-1.xx&oh=00_AfCV6Iqru8x-k256_A7VOqAUQtnGjfmZFJF9MnkIdivf6Q&oe=65D52A77'],[],M
"A nation so devoted to cheese 
 and cheese making! Yesterday enjoyed the day visiting different traditional cheese making factories followed by a cheese 
 night at home!","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332548282_745690823543329_6529271444937275525_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=8AhuiDLhwwsAX_v9nNq&_nc_ht=scontent-ord5-1.xx&oh=00_AfB3XLL-GBBnR7iOJonj_4dAcmdn_YmOzlcyqATZCFFQYw&oe=65D56D20', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332457201_6345691328827767_6282217081480642350_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=QiP_Oza4L5oAX8d5WrX&_nc_ht=scontent-ord5-2.xx&oh=00_AfCIvg3Zt_SgAAj5lZJFUiJv3b9OcBXXLvv1fiP9s7Nnwg&oe=65D458DF', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332478313_994962021502677_4838228045117504261_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=luEQGOfEgh0AX9MCLSq&_nc_ht=scontent-ord5-1.xx&oh=00_AfDXMn9ysRbF0PTVpyXBKFP7SQ4rRVI-DRtkZaZFWyALQw&oe=65D4D444', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332364986_1451466885260763_3874987278626568024_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=5DhO4rYYeNsAX_ngQvy&_nc_ht=scontent-ord5-2.xx&oh=00_AfDKGtxTkz-wEKaaRAKdSFvgMSklGiUHvtIqirFLLknHeQ&oe=65D55852', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332457903_1129312484409146_6857217307261177353_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=rDtdeQkvCDYAX8gQt15&_nc_oc=AQmfTxRBR0JCGkwlMdiaPHqVxB1K9eVPsVa4mPLZxVhGAB8bDn-sA6EW3hBDZwE8CFk&_nc_ht=scontent-ord5-2.xx&oh=00_AfBUL4W9rOBNHOz7PVrFB5SMCZXKzpE1wropomcCrGtYMw&oe=65D3CDFE']",[],M
"Inspired by my co-author and collaborator (of course in research, not something related to the topic 
) Mashroof Hossain— visited the place absolutely for research purposes. 
 (his comment in my last post could give you some context). 
On a more serious note, the topic is a taboo in our society but there’s no denying that the importance of understanding consent and removing the stereotypical myths are very important. While I have no intention to make such a serious topic fun… See more","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/332220330_5689408807854019_7918580846469213147_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=6iy4IiQRSLsAX-h3mKd&_nc_oc=AQkV3Jj5imXntXf2LdYrIEkFgirw76v_VaMBSUYLDRXSwV4KI7bqu-7QqV_XV2Txrc8&_nc_ht=scontent-ord5-2.xx&oh=00_AfCq38rkWCc4qi1BaBgJ8eOlL4wEYy2WWhjqd3K32A0wsg&oe=65D3D91E', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332304847_1189832675231333_7123098244764620145_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=G276BhJv0YgAX9otvM6&_nc_ht=scontent-ord5-1.xx&oh=00_AfDRU1HjDjQCGCX2y1qh87S88JIZKjh58hslznWyqDaWlQ&oe=65D435BB', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332323883_924996118841674_3338190209518382279_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=jMeRpvNuV2wAX9Od31_&_nc_ht=scontent-ord5-1.xx&oh=00_AfAjp92aEuCjlJ-N07KfAg4ZJKNKqA4214_cNXgeZktfbA&oe=65D511D3', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332323050_1256404018284303_9180601778244564923_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=ixCE7-vIKyUAX-pfpW_&_nc_ht=scontent-ord5-1.xx&oh=00_AfDp1fWFDK6QyZfomc1EKgl7-1v9cd9aVRpP_BPMcqMLtQ&oe=65D58ED6', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/332154334_746430076795955_2004730905104098755_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=6LHRVkqHSacAX8J7g3l&_nc_ht=scontent-ord5-1.xx&oh=00_AfBT3ob3oNAJ6Td4Y7GfO_X_6xbK1ZZSObG4aC5oT3NiTw&oe=65D54CC8']",[],M
"A vacation was long overdue. The Netherlands  
 trip loading.",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/331976068_593927652200347_7038506801409472510_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=S5ODMZ-cbR0AX_OIFha&_nc_ht=scontent-ord5-1.xx&oh=00_AfANeP71LoazKQD-TFlZUukdUMo2opTi1OsMTCTLI05nSQ&oe=65D3D596'],[],M
"What a match! With 16 attempts by both teams, each side possibly felt they should have been the winner. In the end it was an even result. 
Eagerly waiting for the next leg at Old Trafford next week.",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/331544155_1268777843709502_8247365670847465757_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=Txc-UketF-AAX8K_kqh&_nc_ht=scontent-ord5-1.xx&oh=00_AfCV6Iqru8x-k256_A7VOqAUQtnGjfmZFJF9MnkIdivf6Q&oe=65D52A77'],[],M
"আমার সাথে ফেইসবুকে যারা যুক্ত রয়েছেন, তাদের কাছে একটা প্রশ্ন। 
লাইফলং লার্নিং বলতে আপনি ঠিক কী বোঝেন? 
গুগলে গেলে প্রচুর উত্তর পাওয়া যাবে। চ্যাট জিপিটিকে জিজ্ঞেস করলে রীতিমত আস্ত রচনা লিখে দেবে। তবে চ্যাট জিপিটি অথবা গুগল সার্চের সাহায্যে নয়, বরং আপনার একান্তই ব্যক্তিগত মতামতটা শেয়ার করার অনুরোধ করছি। 
সামনে দারুণ কিছু সংবাদ আপনাদের সাথে শেয়ার করার ইচ্ছে রয়েছে। এ উত্তরটাও তার সাথে কানেক্টেড!",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/330399164_597799758364404_8211111061693831483_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=3635dc&_nc_ohc=7Y7uNgqt5AYAX_BI68M&_nc_ht=scontent-ord5-2.xx&oh=00_AfDYSySqEdE_p_ciJ6hub6Dxyg3VyaxOsOrhBKarZ-qhMg&oe=65D4A0DC'],[],M
